Epoch,Coarse_Accuracy,Coarse_LossWeight,Fine_Accuracy,Fine_LossWeight
58,0.9765004515647888,0.8922046156875094,0.9332789182662964,0.10779538431249053
59,0.9758885502815247,0.8951659549391974,0.9336425065994263,0.10483404506080263
60,0.9778040051460266,0.8874345402404017,0.9338375926017761,0.11256545975959831
61,0.9766068458557129,0.892884892669975,0.934050440788269,0.10711510733002501
62,0.977777361869812,0.8906955164105095,0.9359126687049866,0.10930448358949045
63,0.9775734543800354,0.8904994893622634,0.9351943731307983,0.10950051063773655
64,0.9768728613853455,0.8932548917379708,0.9350525140762329,0.10674510826202924
65,0.9774847626686096,0.8931241459657285,0.9366841912269592,0.1068758540342715
66,0.9774226546287537,0.8926270118258358,0.9361786842346191,0.10737298817416424
67,0.9781232476234436,0.8904563315523473,0.9367551207542419,0.1095436684476527
68,0.9784601926803589,0.8900003143994969,0.9374379515647888,0.10999968560050315
69,0.9783360362052917,0.8905202291949633,0.9374113082885742,0.10947977080503661
70,0.978797197341919,0.8877310664149582,0.9369856715202332,0.11226893358504178
71,0.9786463975906372,0.8905887724258568,0.9383513331413269,0.1094112275741433
72,0.9782118797302246,0.8926466326252908,0.9384222626686096,0.10735336737470924
73,0.978752851486206,0.8897912967832289,0.9381561875343323,0.11020870321677115
74,0.9790897965431213,0.8856869396306042,0.9365777373313904,0.11431306036939586
75,0.9790809154510498,0.8887830187906611,0.9384843111038208,0.11121698120933884
76,0.9793203473091125,0.8876400176303123,0.9384843111038208,0.11235998236968764
77,0.9793203473091125,0.8873669093217796,0.9383158087730408,0.11263309067822037
78,0.9791164398193359,0.8896290896298027,0.9391139149665833,0.11037091037019738
79,0.9792050719261169,0.8878212113128257,0.9382537603378296,0.11217878868717432
80,0.9794179201126099,0.8878895657136654,0.9389277100563049,0.11211043428633463
81,0.9797194004058838,0.8876420285504695,0.939672589302063,0.11235797144953058
82,0.980118453502655,0.8866582392583487,0.9402756094932556,0.11334176074165125
83,0.9800741076469421,0.8850238988576753,0.9391671419143677,0.1149761011423248
84,0.9795066118240356,0.8883590010396674,0.9394775032997131,0.11164099896033267
85,0.9798435568809509,0.8885036307528006,0.9405593872070312,0.11149636924719938
86,0.9803224205970764,0.8873659365771642,0.9413042664527893,0.11263406342283573
87,0.9806327819824219,0.8833127885067427,0.9398765563964844,0.11668721149325735
88,0.9795686602592468,0.8877958011581175,0.9393178820610046,0.11220419884188247
89,0.9802780747413635,0.8859807688330645,0.9403554201126099,0.11401923116693541
90,0.9806239604949951,0.8842725189062748,0.9404086470603943,0.1157274810937252
91,0.9797194004058838,0.8852296726212485,0.9382094144821167,0.11477032737875148
92,0.9806416630744934,0.8844685072846649,0.9405770897865295,0.11553149271533512
93,0.9808722138404846,0.884070426151968,0.941055953502655,0.11592957384803207
94,0.9810141324996948,0.8835687681616347,0.9412067532539368,0.11643123183836537
95,0.9801716804504395,0.8880814186302745,0.9412776827812195,0.11191858136972549
96,0.9802780747413635,0.8856354484413761,0.9401514530181885,0.11436455155862392
97,0.9808633923530579,0.882026456164876,0.9398499727249146,0.11797354383512404
98,0.9806682467460632,0.8840533230210749,0.940417468547821,0.11594667697892519
99,0.9806594252586365,0.8847258024796281,0.9407810568809509,0.11527419752037192
